ID,Numeric,original_plaintext,plaintext,Encrypted_Numeric,Encrypted_ID,Decrypted_Numeric,Decrypted_ID,Status,plus50,Swap_Index
P137358565,1537358565,153735856,153735856,633338383,N833383832,153735856,P137358565,OK,False,-1
D225754541,2825754541,282575454,282575454,428076837,R280768375,282575454,D225754541,OK,False,-1
F933408349,8033408349,803340834,803340834,514084250,B840842506,803340834,F933408349,OK,False,-1
W193462895,2293462895,229346289,229346289,913309177,Q933091771,229346289,W193462895,OK,False,-1
H286388356,3286388356,328638835,328638835,661718181,Q817181812,328638835,H286388356,OK,False,-1
E264175647,2964175647,296417564,296417564,043632404,E136324049,296417564,E264175647,OK,False,-1
W227651933,4727651933,472765193,472765193,519678744,B896787447,472765193,W227651933,OK,False,-1
Q297962140,4197962140,419796214,419796214,998382538,Z983825387,419796214,Q297962140,OK,False,-1
F259269124,3059269124,305926912,305926912,737777301,X877773019,305926912,F259269124,OK,False,-1
R178005423,1778005423,177800542,177800542,345481604,J254816046,177800542,R178005423,OK,False,-1
M980571961,8780571961,878057196,878057196,231460924,X114609243,878057196,M980571961,OK,False,-1
T203485513,4403485513,440348551,440348551,254997538,A249975389,440348551,T203485513,OK,False,-1
U281131722,4581131722,458113172,458113172,457256257,U272562577,458113172,U281131722,OK,False,-1
U862814735,7062814735,706281473,706281473,001415468,A114154683,706281473,U862814735,OK,False,-1
I122875371,0822875371,082287537,082287537,761242434,B912424349,082287537,I122875371,OK,False,-1
E221361676,2921361676,292136167,292136167,632409959,N824099596,292136167,E221361676,OK,False,-1
I844246378,5844246378,584424637,584424637,211681844,V116818446,584424637,I844246378,OK,False,-1
A154729753,0054729753,005472975,005472975,921659793,R916597935,005472975,A154729753,OK,False,-1
E223076054,2923076054,292307605,292307605,088435155,I184351550,292307605,E223076054,OK,False,-1
L227129275,3627129275,362712927,362712927,598374950,J883749501,362712927,L227129275,OK,False,-1
I879264197,5879264197,587926419,587926419,770238559,C902385596,587926419,I879264197,OK,False,-1
E892538398,5492538398,549253839,549253839,862505002,L925050020,549253839,E892538398,OK,False,-1
G244135078,3144135078,314413507,314413507,067820835,G178208355,314413507,G244135078,OK,False,-1
O253070765,3953070765,395307076,395307076,810845726,G908457264,395307076,O253070765,OK,False,-1
P872310874,6572310874,657231087,657231087,972757619,W927576199,657231087,P872310874,OK,False,-1
T124968524,1924968524,192496852,192496852,519009939,B890099395,192496852,T124968524,OK,False,-1
D110457944,0310457944,031045794,031045794,080358569,I103585692,031045794,D110457944,OK,False,-1
C146989023,0246989023,024698902,024698902,748124279,Z881242799,024698902,C146989023,OK,False,-1
A224960775,2524960775,252496077,252496077,146368625,O163686255,252496077,A224960775,OK,False,-1
L846360396,6146360396,614636039,614636039,530854162,D808541622,614636039,L846360396,OK,False,-1
X293028777,4893028777,489302877,489302877,160728936,Q107289361,489302877,X293028777,OK,False,-1
K231486041,3531486041,353148604,353148604,515464843,B854648436,353148604,K231486041,OK,False,-1
W224815515,4724815515,472481551,472481551,002132530,A121325307,472481551,W224815515,OK,False,-1
X969123347,9869123347,986912334,986912334,614113842,L841138429,986912334,X969123347,OK,False,-1
X116319519,2316319519,231631951,231631951,815728713,G957287138,231631951,X116319519,OK,False,-1
M956786403,8756786403,875678640,875678640,767841266,B978412663,875678640,M956786403,OK,False,-1
S146004206,1846004206,184600420,184600420,447577803,T275778030,184600420,S146004206,OK,False,-1
X150710210,2350710210,235071021,235071021,714813989,V848139898,235071021,X150710210,OK,False,-1
T212315971,4412315971,441231597,441231597,834223744,I942237444,441231597,T212315971,OK,False,-1
I177487045,0877487045,087748704,087748704,638856695,N888566952,087748704,I177487045,OK,False,-1
D175168646,0375168646,037516864,037516864,884142643,N941426437,037516864,D175168646,OK,False,-1
S230152695,4330152695,433015269,433015269,538004602,D880046026,433015269,S230152695,OK,False,-1
S196749385,1896749385,189674938,189674938,338073494,I280734948,189674938,S196749385,OK,False,-1
S173753354,1873753354,187375335,187375335,013983997,B139839973,187375335,S173753354,OK,False,-1
Q280137833,4180137833,418013783,418013783,135773137,N157731372,418013783,Q280137833,OK,False,-1
W267961347,4767961347,476796134,476796134,801785044,F917850441,476796134,W267961347,OK,False,-1
O203720256,3903720256,390372025,390372025,236780116,X167801164,390372025,O203720256,OK,False,-1
I173185497,0873185497,087318549,087318549,377571940,M275719400,087318549,I173185497,OK,False,-1
L291883977,3691883977,369188397,369188397,110523986,L105239869,369188397,L291883977,OK,False,-1
Z240175044,4940175044,494017504,494017504,387645368,N276453680,494017504,Z240175044,OK,False,-1
L108135528,1108135528,110813552,110813552,756510381,A965103814,110813552,L108135528,OK,False,-1
W288931018,4788931018,478893101,478893101,616041950,L860419501,478893101,W288931018,OK,False,-1
A906335910,7506335910,750633591,750633591,333020608,I230206088,750633591,A906335910,OK,False,-1
X852296922,7352296922,735229692,735229692,488562171,X285621719,735229692,X852296922,OK,False,-1
L108374641,1108374641,110837464,110837464,574168542,H841685421,110837464,L108374641,OK,False,-1
S943364130,9343364130,934336413,934336413,440140570,T201405704,934336413,S943364130,OK,False,-1
V105351921,2105351921,210535192,210535192,693960285,T839602859,210535192,V105351921,OK,False,-1
K258601300,3558601300,355860130,355860130,224300133,W143001333,355860130,K258601300,OK,False,-1
Q156436343,1656436343,165643634,165643634,844318138,J943181385,165643634,Q156436343,OK,False,-1
