ID,Numeric,plaintext,original_plaintext,Encrypted_Numeric,Encrypted_ID,Decrypted_Numeric,Decrypted_ID,Status,plus50,Swap_Index
G909747669,8109747669,810974766,810974766,716645300,V866453006,810974766,G909747669,OK,False,-1
A829209037,5029209037,502920903,502920903,726964082,W869640825,502920903,A829209037,SWAPPED,False,911
W172223209,2272223209,727222320,227222320,121394472,M113944727,727222320,W172223209,FIXED_50,True,-1
T980240976,9480240976,448024097,948024097,699636072,T896360727,448024097,T980240976,FIXED_50,True,-1
M930420213,8730420213,873042021,873042021,520398751,C803987510,873042021,M930420213,OK,False,-1
F270622005,3070622005,307062200,307062200,306165274,F261652746,307062200,F270622005,OK,False,-1
H125308747,0725308747,572530874,072530874,027857767,C178577673,572530874,H125308747,FIXED_50,True,-1
X196042277,2396042277,739604227,239604227,050876024,F108760241,739604227,X196042277,FIXED_50,True,-1
C973053576,7773053576,777305357,777305357,507683272,A876832726,777305357,C973053576,OK,False,-1
W879738878,7279738878,727973887,727973887,705725064,U857250649,727973887,W879738878,OK,False,-1
K115765554,1015765554,101576555,101576555,123158046,M131580463,101576555,K115765554,OK,False,-1
U842095118,7042095118,204209511,704209511,566428820,G864288205,204209511,U842095118,FIXED_50,True,-1
G951780023,8151780023,815178002,815178002,528288602,C882886027,815178002,G951780023,OK,False,-1
J985240683,8485240683,848524068,848524068,659780439,P897804395,848524068,J985240683,OK,False,-1
B893512644,5193512644,519351264,519351264,860166183,L901661834,519351264,B893512644,OK,False,-1
J906709605,8406709605,840670960,840670960,569729523,G897295238,840670960,J906709605,OK,False,-1
S125745328,1825745328,682574532,182574532,194300360,T143003600,682574532,S125745328,FIXED_50,True,-1
G819647165,5619647165,561964716,561964716,530948685,D809486853,561964716,G819647165,OK,False,-1
P131275076,1531275076,153127507,153127507,104123320,K141233201,153127507,P131275076,SWAPPED,False,928
A842364639,5042364639,004236463,504236463,667423373,Q874233737,004236463,A842364639,FIXED_50,True,-1
T923327356,9423327356,942332735,942332735,504094958,A840949581,942332735,T923327356,OK,False,-1
N233145947,3833145947,383314594,383314594,361806449,L218064494,383314594,N233145947,SWAPPED,False,931
P248669008,4048669008,404866900,404866900,217297658,V172976589,404866900,P248669008,SWAPPED,False,932
Z981277169,9981277169,498127716,998127716,895634230,O956342306,498127716,Z981277169,FIXED_50,True,-1
C974456900,7774456900,277445690,777445690,972100262,W921002627,277445690,C974456900,FIXED_50,True,-1
N838162431,6338162431,133816243,633816243,653824019,P838240191,133816243,N838162431,FIXED_50,True,-1
U184899023,2084899023,708489902,208489902,148232340,O182323406,708489902,U184899023,FIXED_50,True,-1
E880835686,5480835686,048083568,548083568,804152846,F941528467,048083568,E880835686,FIXED_50,True,-1
H823863052,5723863052,572386305,572386305,565229375,G852293750,572386305,H823863052,OK,False,-1
Z841957819,7441957819,744195781,744195781,767529391,B975293915,744195781,Z841957819,OK,False,-1
J888298876,5988298876,098829887,598829887,929576389,R995763895,098829887,J888298876,FIXED_50,True,-1
G832694733,5632694733,563269473,563269473,971842435,W918424351,563269473,G832694733,OK,False,-1
T968147912,9468147912,946814791,946814791,774023386,C940233868,946814791,T968147912,OK,False,-1
V209956497,4609956497,460995649,460995649,133473910,N134739101,460995649,V209956497,OK,False,-1
F872167385,5572167385,557216738,557216738,648763418,O887634186,557216738,F872167385,SWAPPED,False,943
C178354509,0278354509,027835450,027835450,267310772,B273107725,027835450,C178354509,OK,False,-1
U856753981,7056753981,705675398,705675398,971064569,W910645698,705675398,U856753981,OK,False,-1
D855833940,5355833940,535583394,535583394,567337945,G873379451,535583394,D855833940,OK,False,-1
G898231069,5698231069,569823106,569823106,706771538,U867715380,569823106,G898231069,OK,False,-1
L291174768,3691174768,369117476,369117476,430030116,S200301162,369117476,L291174768,SWAPPED,False,948
S867378830,6867378830,686737883,686737883,651123692,P811236924,686737883,S867378830,OK,False,-1
L197698005,1197698005,619769800,119769800,033725715,D137257153,619769800,L197698005,FIXED_50,True,-1
X859337480,7359337480,735933748,735933748,879917858,M999178585,735933748,X859337480,OK,False,-1
M239126534,3739126534,373912653,373912653,057566134,F175661340,373912653,M239126534,OK,False,-1
E973694533,7973694533,297369453,797369453,760038553,B900385533,297369453,E973694533,FIXED_50,True,-1
I169744399,0869744399,086974439,086974439,476322947,W263229473,086974439,I169744399,OK,False,-1
P961973983,9061973983,406197398,906197398,592282436,J822824365,406197398,P961973983,FIXED_50,True,-1
M179199911,1279199911,127919991,127919991,224041454,W140414543,127919991,M179199911,SWAPPED,False,956
W969666956,9769666956,976966695,976966695,997024965,Z970249659,976966695,W969666956,OK,False,-1
H207139228,3207139228,320713922,320713922,151551877,P115518772,320713922,H207139228,OK,False,-1
A840395752,5040395752,004039575,504039575,578342372,H883423725,004039575,A840395752,FIXED_50,True,-1
X210044739,4810044739,481004473,481004473,477904265,W279042651,481004473,X210044739,OK,False,-1
O126708201,1426708201,642670820,142670820,499997766,Z299977665,642670820,O126708201,FIXED_50,True,-1
X889481820,7389481820,738948182,738948182,820687363,H906873636,738948182,X889481820,OK,False,-1
L813449104,6113449104,611344910,611344910,794501141,E945011417,611344910,L813449104,OK,False,-1
D257941390,2857941390,785794139,285794139,222126878,W121268781,785794139,D257941390,FIXED_50,True,-1
L934006076,8634006076,863400607,863400607,737633864,X876338641,863400607,L934006076,OK,False,-1
R868765514,6768765514,676876551,676876551,568725207,G887252070,676876551,R868765514,OK,False,-1
C813721220,5213721220,521372122,521372122,817970151,G979701511,521372122,C813721220,OK,False,-1
U279668876,4579668876,457966887,457966887,085485876,I154858760,457966887,U279668876,OK,False,-1
Z122331373,2422331373,242233137,242233137,051611548,F116115483,242233137,Z122331373,OK,False,-1
A152106154,0052106154,005210615,005210615,111792953,L117929538,005210615,A152106154,OK,False,-1
M999634686,8799634686,879963468,879963468,936182138,S961821389,879963468,M999634686,OK,False,-1
V258543624,4658543624,965854362,465854362,156496032,P164960320,965854362,V258543624,FIXED_50,True,-1
U816618958,7016618958,701661895,701661895,946660198,T966601986,701661895,U816618958,OK,False,-1
B191902217,0191902217,019190221,019190221,316327386,G263273860,019190221,B191902217,SWAPPED,False,974
B887742378,5187742378,518774237,518774237,958235530,U982355300,518774237,B887742378,OK,False,-1
I118420564,0818420564,581842056,081842056,069949307,G199493078,581842056,I118420564,FIXED_50,True,-1
B180703628,0180703628,018070362,018070362,261126400,B211264005,018070362,B180703628,OK,False,-1
E986830696,7986830696,298683069,798683069,703411226,U834112262,298683069,E986830696,FIXED_50,True,-1
X947756799,9847756799,984775679,984775679,728538649,W885386497,984775679,X947756799,OK,False,-1
Q255098314,4155098314,415509831,415509831,133192927,N131929274,415509831,Q255098314,OK,False,-1
Q814557887,6614557887,661455788,661455788,528316084,C883160844,661455788,Q814557887,OK,False,-1
N134313974,1334313974,133431397,133431397,419255340,Q292553409,133431397,N134313974,OK,False,-1
P223398633,4023398633,402339863,402339863,189557095,S195570957,402339863,P223398633,OK,False,-1
V945998717,9645998717,964599871,964599871,818278669,G982786699,964599871,V945998717,SWAPPED,False,984
L838230692,6138230692,113823069,613823069,788977886,D989778861,113823069,L838230692,FIXED_50,True,-1
U214741630,4514741630,451474163,451474163,287179989,D271799898,451474163,U214741630,OK,False,-1
E872069061,5472069061,547206906,547206906,739123353,X891233530,547206906,E872069061,OK,False,-1
Z146008639,2446008639,744600863,244600863,083383918,I133839185,744600863,Z146008639,FIXED_50,True,-1
Q831395470,6631395470,663139547,663139547,989396351,X993963515,663139547,Q831395470,OK,False,-1
D914099837,7814099837,781409983,781409983,515525931,B855259317,781409983,D914099837,OK,False,-1
P193514029,1593514029,159351402,159351402,464774042,V247740420,159351402,P193514029,OK,False,-1
A233266431,2533266431,253326643,253326643,152391645,P123916451,253326643,A233266431,OK,False,-1
I935399386,8335399386,833539938,833539938,949188496,T991884966,833539938,I935399386,OK,False,-1
H976479808,8276479808,327647980,827647980,998650195,Z986501955,327647980,H976479808,FIXED_50,True,-1
X821983356,7321983356,732198335,732198335,530897762,D808977622,732198335,X821983356,SWAPPED,False,995
L961133548,8661133548,866113354,866113354,800688803,F906888037,866113354,L961133548,SWAPPED,False,998
K872704551,6072704551,107270455,607270455,994489070,Z944890706,107270455,K872704551,SWAPPED,True,998
Z915152537,9915152537,491515253,991515253,691733214,T817332143,491515253,Z915152537,SWAPPED,True,998
T266628465,4466628465,446662846,446662846,264230296,B242302969,446662846,T266628465,SWAPPED,False,999
D838145110,5338145110,033814511,533814511,972484171,W924841715,033814511,D838145110,FIXED_50,True,-1
