ID,Numeric,original_plaintext,plaintext,Encrypted_Numeric,Encrypted_ID,Decrypted_Numeric,Decrypted_ID,Status,plus50,Swap_Index
V209956497,4609956497,460995649,460995649,133473910,N134739101,460995649,V209956497,OK,False,-1
C178354509,0278354509,027835450,027835450,510719783,B807197833,027835450,C178354509,OK,False,-1
F872167385,5572167385,557216738,557216738,668210472,Q882104727,557216738,F872167385,OK,False,-1
U856753981,7056753981,705675398,705675398,971064569,W910645698,705675398,U856753981,OK,False,-1
D855833940,5355833940,535583394,535583394,567337945,G873379451,535583394,D855833940,OK,False,-1
G898231069,5698231069,569823106,569823106,706771538,U867715380,569823106,G898231069,OK,False,-1
S867378830,6867378830,686737883,686737883,186971396,S169713968,686737883,S867378830,OK,False,-1
L291174768,3691174768,369117476,369117476,482955839,X229558399,369117476,L291174768,OK,False,-1
L197698005,1197698005,119769800,119769800,973425449,W934254493,119769800,L197698005,OK,False,-1
X859337480,7359337480,735933748,735933748,879917858,M999178585,735933748,X859337480,OK,False,-1
M239126534,3739126534,373912653,373912653,057566134,F175661340,373912653,M239126534,OK,False,-1
E973694533,7973694533,797369453,797369453,088213697,I182136975,797369453,E973694533,OK,False,-1
I169744399,0869744399,086974439,086974439,476322947,W263229473,086974439,I169744399,OK,False,-1
P961973983,9061973983,906197398,906197398,212637795,V126377952,906197398,P961973983,OK,False,-1
W969666956,9769666956,976966695,976966695,212671672,V126716726,976966695,W969666956,OK,False,-1
M179199911,1279199911,127919991,127919991,809166261,F991662610,127919991,M179199911,OK,False,-1
H207139228,3207139228,320713922,320713922,151551877,P115518772,320713922,H207139228,OK,False,-1
A840395752,5040395752,504039575,504039575,082805281,I128052818,504039575,A840395752,OK,False,-1
X210044739,4810044739,481004473,481004473,477904265,W279042651,481004473,X210044739,OK,False,-1
O126708201,1426708201,142670820,142670820,661620827,Q816208270,142670820,O126708201,OK,False,-1
X889481820,7389481820,738948182,738948182,820687363,H906873636,738948182,X889481820,OK,False,-1
L813449104,6113449104,611344910,611344910,794501141,E945011417,611344910,L813449104,OK,False,-1
D257941390,2857941390,285794139,285794139,955043195,U950431951,285794139,D257941390,OK,False,-1
L934006076,8634006076,863400607,863400607,737633864,X876338641,863400607,L934006076,OK,False,-1
R868765514,6768765514,676876551,676876551,568725207,G887252070,676876551,R868765514,OK,False,-1
C813721220,5213721220,521372122,521372122,817970151,G979701511,521372122,C813721220,OK,False,-1
U279668876,4579668876,457966887,457966887,085485876,I154858760,457966887,U279668876,OK,False,-1
Z122331373,2422331373,242233137,242233137,051611548,F116115483,242233137,Z122331373,OK,False,-1
A152106154,0052106154,005210615,005210615,111792953,L117929538,005210615,A152106154,OK,False,-1
M999634686,8799634686,879963468,879963468,936182138,S961821389,879963468,M999634686,OK,False,-1
V258543624,4658543624,465854362,465854362,995969654,Z959696541,465854362,V258543624,OK,False,-1
U816618958,7016618958,701661895,701661895,946660198,T966601986,701661895,U816618958,OK,False,-1
B887742378,5187742378,518774237,518774237,320495361,H204953619,518774237,B887742378,OK,False,-1
B191902217,0191902217,019190221,019190221,134526360,N145263609,019190221,B191902217,OK,False,-1
I118420564,0818420564,081842056,081842056,605028458,K850284587,081842056,I118420564,OK,False,-1
B180703628,0180703628,018070362,018070362,261126400,B211264005,018070362,B180703628,OK,False,-1
E986830696,7986830696,798683069,798683069,221665832,W116658326,798683069,E986830696,OK,False,-1
X947756799,9847756799,984775679,984775679,728538649,W885386497,984775679,X947756799,OK,False,-1
Q255098314,4155098314,415509831,415509831,133192927,N131929274,415509831,Q255098314,OK,False,-1
Q814557887,6614557887,661455788,661455788,528316084,C883160844,661455788,Q814557887,OK,False,-1
N134313974,1334313974,133431397,133431397,419255340,Q292553409,133431397,N134313974,OK,False,-1
P223398633,4023398633,402339863,402339863,189557095,S195570957,402339863,P223398633,OK,False,-1
L838230692,6138230692,613823069,613823069,486011179,X260111794,613823069,L838230692,OK,False,-1
V945998717,9645998717,964599871,964599871,379743575,M297435752,964599871,V945998717,OK,False,-1
U214741630,4514741630,451474163,451474163,287179989,D271799898,451474163,U214741630,OK,False,-1
E872069061,5472069061,547206906,547206906,739123353,X891233530,547206906,E872069061,OK,False,-1
Z146008639,2446008639,244600863,244600863,702706141,U827061410,244600863,Z146008639,OK,False,-1
Q831395470,6631395470,663139547,663139547,989396351,X993963515,663139547,Q831395470,OK,False,-1
D914099837,7814099837,781409983,781409983,515525931,B855259317,781409983,D914099837,OK,False,-1
P193514029,1593514029,159351402,159351402,464774042,V247740420,159351402,P193514029,OK,False,-1
A233266431,2533266431,253326643,253326643,152391645,P123916451,253326643,A233266431,OK,False,-1
I935399386,8335399386,833539938,833539938,949188496,T991884966,833539938,I935399386,OK,False,-1
H976479808,8276479808,827647980,827647980,337474225,I274742256,827647980,H976479808,OK,False,-1
K872704551,6072704551,607270455,607270455,334770363,I247703636,607270455,K872704551,OK,False,-1
X821983356,7321983356,732198335,732198335,595981903,J859819030,732198335,X821983356,OK,False,-1
Z915152537,9915152537,991515253,991515253,131222797,N112227979,991515253,Z915152537,OK,False,-1
D838145110,5338145110,533814511,533814511,345949925,J259499250,533814511,D838145110,OK,False,-1
L961133548,8661133548,866113354,866113354,832900732,I929007322,866113354,L961133548,OK,False,-1
T266628465,4466628465,446662846,446662846,985194369,X951943693,446662846,T266628465,OK,False,-1
